,custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded,id
2819,,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,2820
8005,,technician,single,professional.course,no,no,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,yes,8006
2082,40.0,self-employed,married,,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,2083
882,,technician,single,high.school,no,yes,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,883
6554,,technician,single,university.degree,unknown,unknown,unknown,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,6555
4299,,services,single,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4300
5080,,technician,single,university.degree,unknown,yes,yes,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,5081
7579,,technician,married,,no,no,yes,cellular,apr,tue,1,5,2,success,-1.8,93.749,-34.6,0.638,5008.7,0.166666667,2,yes,7580
942,48.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,943
5094,23.0,admin.,single,professional.course,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,5095
7020,32.0,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999.0,1,no,7021
1414,,admin.,divorced,high.school,no,yes,no,cellular,nov,,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,1415
6063,21.0,services,single,,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,6064
907,,technician,married,,no,yes,no,cellular,nov,tue,1,1,4,success,-1.1,94.767,-50.8,1.046,4963.6,0.033333333,4,no,908
3173,46.0,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,3174
2314,32.0,admin.,married,high.school,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,no,2315
7392,77.0,retired,married,high.school,no,yes,no,cellular,apr,thu,7,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,999.0,0,yes,7393
3056,35.0,student,single,university.degree,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,3057
6112,34.0,blue-collar,married,basic.9y,no,no,yes,telephone,jun,mon,30,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,6113
1159,64.0,unknown,married,,no,no,no,cellular,nov,mon,1,3,3,success,-1.1,94.767,-50.8,1.048,4963.6,0.1,3,no,1160
5231,47.0,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,999.0,0,no,5232
5200,,blue-collar,married,basic.9y,no,yes,no,cellular,may,,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,5201
7846,29.0,admin.,married,high.school,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,yes,7847
6602,35.0,technician,married,university.degree,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,6603
901,47.0,admin.,married,,no,no,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,902
4910,,admin.,single,,no,yes,no,cellular,may,fri,8,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,4911
1726,55.0,management,married,university.degree,no,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1727
6011,27.0,student,single,unknown,no,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.749,-34.6,0.635,5008.7,999.0,0,no,6012
4997,44.0,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4998
524,31.0,self-employed,married,university.degree,no,no,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,999.0,0,no,525
4594,57.0,admin.,married,basic.9y,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,4595
4002,36.0,admin.,divorced,,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4003
7646,33.0,admin.,married,university.degree,no,yes,no,cellular,sep,thu,2,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,999.0,0,yes,7647
1689,57.0,technician,married,,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999.0,0,no,1690
1941,,admin.,married,,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no,1942
3295,,admin.,married,,no,yes,no,cellular,nov,mon,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,999.0,0,no,3296
930,52.0,services,married,,unknown,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,931
2574,,blue-collar,married,,no,no,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,2575
5555,,management,married,basic.4y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,999.0,0,no,5556
7126,39.0,technician,married,,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,7127
4778,33.0,admin.,married,university.degree,no,no,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,4779
2897,33.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,no,2898
560,36.0,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,561
3471,,admin.,single,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,999.0,0,no,3472
454,36.0,admin.,single,university.degree,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,455
2346,,services,married,basic.9y,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,2347
2875,34.0,technician,married,,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,2876
4812,33.0,technician,single,basic.9y,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,999.0,0,no,4813
7113,59.0,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,7114
6266,37.0,blue-collar,married,,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,no,6267
7971,,admin.,married,university.degree,no,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,999.0,2,yes,7972
5929,42.0,services,married,,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999.0,0,no,5930
7546,33.0,technician,single,professional.course,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,999.0,0,yes,7547
4250,41.0,blue-collar,married,unknown,unknown,no,no,cellular,jul,wed,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999.0,0,no,4251
4587,43.0,housemaid,single,basic.9y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,4588
2184,,blue-collar,single,,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999.0,0,no,2185
4584,28.0,admin.,married,high.school,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.711,4991.6,999.0,0,no,4585
7128,32.0,unemployed,divorced,high.school,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no,7129
4995,,services,married,professional.course,no,yes,yes,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,4996
6969,38.0,admin.,single,university.degree,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,6970
6309,,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,6310
7330,39.0,self-employed,divorced,high.school,no,no,no,cellular,sep,tue,2,3,1,success,-3.4,92.379,-29.8,0.788,5017.5,0.1,0,yes,7331
721,,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,722
7843,22.0,services,single,,no,yes,yes,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.755,5017.5,999.0,0,yes,7844
6436,25.0,admin.,single,,no,no,no,cellular,nov,fri,5,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,0.1,1,no,6437
2874,31.0,services,single,,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999.0,0,no,2875
2486,51.0,services,married,,unknown,yes,yes,cellular,jul,fri,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,2487
1526,49.0,services,married,high.school,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,1527
7844,55.0,technician,married,,no,yes,no,cellular,dec,thu,1,999,1,failure,-3.0,92.713,-33.0,0.72,5023.5,999.0,1,yes,7845
7949,,services,single,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,999.0,0,yes,7950
2534,81.0,retired,divorced,,no,no,no,cellular,jun,tue,1,999,4,failure,-1.7,94.055,-39.8,0.761,4991.6,999.0,8,no,2535
1529,,admin.,single,,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,1530
3177,54.0,unemployed,married,high.school,unknown,no,no,telephone,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,3178
4860,55.0,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,4861
3790,37.0,services,single,basic.6y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999.0,2,no,3791
6646,78.0,unknown,married,unknown,no,yes,no,cellular,sep,wed,1,999,0,nonexistent,-3.4,92.379,-29.8,0.781,5017.5,999.0,0,no,6647
3849,36.0,management,married,university.degree,no,yes,no,cellular,may,mon,6,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999.0,0,no,3850
5437,,blue-collar,married,,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,no,5438
130,,unemployed,married,,no,unknown,unknown,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,131
192,,blue-collar,married,high.school,unknown,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,193
4420,34.0,blue-collar,married,basic.4y,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,no,4421
5616,,retired,single,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,no,5617
5891,36.0,blue-collar,married,,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,no,5892
6301,30.0,admin.,single,high.school,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,6302
4116,,admin.,married,,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,4117
3324,,services,married,high.school,unknown,yes,no,cellular,nov,,3,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,999.0,1,no,3325
2143,34.0,blue-collar,married,basic.6y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,2144
4134,28.0,technician,single,professional.course,no,no,yes,telephone,jul,tue,1,999,0,nonexistent,-1.7,94.215,-40.3,0.893,4991.6,999.0,0,no,4135
3315,31.0,technician,divorced,,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,3316
3818,51.0,services,married,,no,no,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,3819
4760,50.0,services,divorced,professional.course,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4761
2079,,blue-collar,married,basic.4y,no,no,no,cellular,aug,,19,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,2080
2272,56.0,admin.,married,basic.6y,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,2273
3424,32.0,admin.,single,university.degree,no,yes,yes,cellular,mar,mon,6,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,999.0,0,no,3425
1685,46.0,services,married,basic.6y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,1686
4180,34.0,technician,divorced,professional.course,no,no,no,telephone,aug,,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,4181
4441,,management,married,university.degree,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,4442
7931,36.0,technician,married,high.school,no,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,yes,7932
7993,25.0,unemployed,married,university.degree,no,no,no,cellular,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,999.0,0,yes,7994
142,34.0,admin.,single,university.degree,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,143
4908,50.0,entrepreneur,married,,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999.0,0,no,4909
4065,43.0,blue-collar,married,basic.9y,no,no,no,telephone,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,4066
3212,33.0,services,married,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,3213
2649,56.0,services,married,,unknown,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,2650
598,45.0,services,married,basic.4y,no,no,no,telephone,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,599
4540,,services,single,university.degree,no,yes,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,4541
1344,42.0,services,married,,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,1345
8116,63.0,retired,married,unknown,no,yes,no,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,yes,8117
3278,59.0,admin.,divorced,high.school,no,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,3279
6560,45.0,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,6561
4219,,blue-collar,single,basic.6y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,4220
1910,,admin.,single,university.degree,no,no,no,cellular,aug,,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,1911
3986,34.0,technician,divorced,,no,yes,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,no,3987
3524,,admin.,married,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,3525
4877,27.0,technician,single,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,4878
6231,,unemployed,single,university.degree,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,-1.7,94.055,-39.8,0.713,4991.6,999.0,0,no,6232
6689,44.0,admin.,divorced,university.degree,unknown,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,6690
4786,,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,4787
1694,45.0,technician,married,high.school,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,no,1695
6285,,management,married,university.degree,unknown,yes,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,6286
1375,43.0,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,1376
2964,45.0,housemaid,divorced,university.degree,no,no,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,999.0,0,no,2965
3136,,technician,single,professional.course,no,no,no,telephone,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,no,3137
2398,34.0,technician,divorced,,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999.0,0,no,2399
1094,54.0,self-employed,married,,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,999.0,0,no,1095
2077,47.0,technician,married,unknown,unknown,yes,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,999.0,1,no,2078
169,35.0,technician,single,professional.course,no,no,yes,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,170
7405,85.0,housemaid,married,basic.4y,unknown,yes,no,cellular,apr,tue,1,6,2,success,-1.8,93.749,-34.6,0.642,5008.7,0.2,6,yes,7406
4274,,technician,married,,no,no,no,telephone,may,,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,4275
3375,39.0,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999.0,0,no,3376
65,29.0,services,married,high.school,no,yes,no,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,66
6538,59.0,retired,married,,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,6539
6459,30.0,housemaid,married,high.school,unknown,yes,no,telephone,may,fri,13,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,6460
4050,46.0,blue-collar,single,,no,yes,yes,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,no,4051
4322,,services,single,high.school,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4323
2512,47.0,self-employed,married,university.degree,no,yes,no,cellular,jul,mon,9,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999.0,0,no,2513
5286,34.0,admin.,married,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,5287
3095,28.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,no,3096
5876,37.0,technician,married,university.degree,no,no,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,5877
3669,38.0,technician,married,university.degree,unknown,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,3670
196,,blue-collar,married,,unknown,unknown,unknown,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,197
4380,,entrepreneur,married,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999.0,0,no,4381
3310,43.0,management,married,,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999.0,0,no,3311
8064,51.0,technician,married,basic.9y,no,no,no,telephone,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,999.0,0,yes,8065
4876,48.0,admin.,divorced,university.degree,unknown,no,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999.0,0,no,4877
5072,,admin.,married,professional.course,no,yes,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,5073
5255,29.0,services,single,,no,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,999.0,2,no,5256
1625,42.0,housemaid,married,basic.9y,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,999.0,0,no,1626
400,32.0,unemployed,married,basic.9y,no,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,999.0,0,no,401
1315,29.0,blue-collar,married,basic.9y,unknown,no,yes,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999.0,0,no,1316
6786,51.0,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,999.0,0,no,6787
4456,46.0,management,married,basic.6y,unknown,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,4457
2771,,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,999.0,0,no,2772
4722,44.0,self-employed,divorced,professional.course,no,yes,no,cellular,may,thu,2,999,2,failure,-1.8,92.893,-46.2,1.327,5099.1,999.0,4,no,4723
6241,,management,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999.0,0,no,6242
1793,,technician,married,professional.course,no,no,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999.0,0,no,1794
3574,47.0,technician,married,high.school,unknown,yes,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999.0,0,no,3575
2492,60.0,technician,married,,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999.0,0,no,2493
1164,56.0,retired,married,basic.6y,no,yes,no,telephone,jun,fri,19,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999.0,0,no,1165
3268,56.0,retired,married,,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-1.1,94.767,-50.8,1.028,4963.6,999.0,0,no,3269
5280,,entrepreneur,married,,unknown,yes,yes,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,5281
2119,,management,married,university.degree,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,no,2120
4564,51.0,admin.,divorced,unknown,no,unknown,unknown,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,999.0,0,no,4565
8143,36.0,management,married,university.degree,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,yes,8144
7250,44.0,unemployed,married,,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999.0,0,no,7251
8108,34.0,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,999.0,0,yes,8109
4242,,self-employed,divorced,university.degree,unknown,yes,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999.0,0,no,4243
5319,24.0,student,single,unknown,no,yes,yes,telephone,sep,wed,1,10,1,success,-1.1,94.199,-37.5,0.886,4963.6,0.333333333,2,no,5320
